,Freebase_charactermap,Trope,CharacterName,ActorName,ActorAge,ActorDOB,ActorEthnicity Label,ActorGender,ActorHeight,Freebase_actorID,MovieName,Genres,Decade,ReleaseDate,BoxOffice,Freebase_movieID,Wiki_movieID,StrActorEthnicity
388,/m/0jtr3s,crazy_fighter,Mortimer Brewster,Cary Grant,40.0,1904.0,,M,1.87,/m/09qh1,Arsenic and Old Lace,"['Thriller', 'Screwball comedy', 'Mystery', 'Comedy', 'Black comedy', 'Film noir']",1940.0,1944.0,,/m/03c77z,787704,
189,/m/0jygqg,dumb_and_clumsy,Mr. Bean,Rowan Atkinson,52.0,1955.0,,M,1.8,/m/0djywgn,Mr. Bean's Holiday,"['Family Film', 'Comedy', 'Slapstick']",2000.0,2007.0,229736344.0,/m/047v27,1120730,
394,/m/0k2ggy,crazy_fighter,Mr. Blonde,Michael Madsen,35.0,1957.0,,M,1.88,/m/02zyy4,Reservoir Dogs,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Indie', 'Mystery', 'Drama', 'Crime Thriller']",1990.0,1992.0,14661007.0,/m/02h4658,297111,
318,/m/0k087f,skilled_badass,Mr. Goodkat,Bruce Willis,51.0,1955.0,,M,1.8,/m/0h7pj,Lucky Number Slevin,"['Crime Fiction', 'Thriller', 'Comedy Thriller', 'Mystery', 'Drama', 'Crime Thriller']",2000.0,2006.0,56308881.0,/m/0brfjd,4235653,
219,/m/0k5jxz,old_wise_quirky,Mr. Kesuke Miyagi,Pat Morita,52.0,1932.0,/m/0cn68,M,1.6,/m/01xpxv,The Karate Kid,"['Action/Adventure', 'Japanese Movies', 'Adventure', 'Family Drama', 'Sports', 'Martial Arts Film', 'Coming of age', 'Drama', 'Family Film', 'Action', 'Romance Film', 'Teen']",1980.0,1984.0,90815558.0,/m/0mmbb,91133,japanese
478,/m/03kz4l5,evil_character,Mr. Nick,Tom Waits,60.0,1949.0,,M,1.803,/m/03h_fqv,The Imaginarium of Dr. Parnassus,"['Mystery', 'Science Fiction', 'Fantasy', 'Adventure']",2000.0,2009.0,,/m/02r79_h,11312191,
174,/m/0jx21w,loser,Mr. Nolan,Norman Lloyd,75.0,1914.0,,M,,/m/0fsrjj,Dead Poets Society,"['Ensemble Film', 'School story', 'Period piece', 'Drama', 'Coming of age', 'Teen']",1980.0,1989.0,235860116.0,/m/0yzbg,129493,
361,/m/06zzgw6,mean_officer,Mr. Perkins,Will Arnett,40.0,1970.0,/m/044038p,M,1.892,/m/03q43g,Despicable Me,"['Crime Fiction', 'Adventure', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Superhero', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2010.0,2010.0,543113985.0,/m/06zkfsy,23614710,
371,/m/0k31lb,tech_genius,Mr. Universe,David Krumholtz,27.0,1978.0,/m/041rx,M,1.68,/m/05cx7x,Serenity,"['Thriller', 'Science Fiction', 'Adventure', 'Space opera', 'Western', 'Drama', 'Comedy', 'Space western', 'Action', 'Dystopia']",2000.0,2005.0,38869464.0,/m/02j9_2,504242,jewish
350,/m/0jzcr5,skilled_badass,Nameless,Jet Li,39.0,1963.0,/m/02p1pl6,M,1.676,/m/0451j,Hero,"['Action/Adventure', 'Wuxia', 'Martial Arts Film', 'Chinese Movies', 'World cinema']",2000.0,2002.0,177394432.0,/m/01v5rj,318542,
258,/m/0jsvgr,shallow_and_popular,Nancy Thompson,Heather Langenkamp,20.0,1964.0,,F,1.6,/m/036j91,A Nightmare on Elm Street,"['Horror', 'Indie', 'Supernatural', 'Cult', 'Mystery', 'Slasher', 'Teen']",1980.0,1984.0,26319961.0,/m/08ll52,3028191,
403,/m/04xg29q,old_wise_quirky,Ned Logan,Morgan Freeman,55.0,1937.0,/m/0x67,M,1.88,/m/055c8,Unforgiven,"['Western', 'Drama']",1990.0,1992.0,159157447.0,/m/0_92w,133574,african
241,/m/0jshd9,skilled_badass,Ned Nederlander,Martin Short,36.0,1950.0,/m/033njm,M,1.71,/m/01trf3,¡Three Amigos!,"['Parody', 'Adventure', 'Musical', 'Action/Adventure', 'Western', 'Comedy']",1980.0,1986.0,39246734.0,/m/03nnzk,905971,irish canadians
304,/m/0k2zjr,loser,Ned Schneebly,Mike White,33.0,1970.0,/m/02ctzb,M,1.75,/m/03skdq,School of Rock,"['Musical', 'Family Film', 'Comedy', 'Musical comedy']",2000.0,2003.0,131282949.0,/m/03dbjv,805097,white
273,/m/0jz8sq,charismatic_charmer,Neil McCauley,Robert De Niro,52.0,1943.0,/m/0xnvg,M,1.77,/m/06cgy,Heat,"['Thriller', 'Crime Fiction', 'Heist', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",1990.0,1995.0,187436818.0,/m/0bxsk,43566,italian
188,/m/0gvd8dq,dumb_and_clumsy,Nick,Jesse Eisenberg,28.0,1983.0,/m/041rx,M,1.75,/m/057176,30 Minutes or Less,"['Action/Adventure', 'Crime Fiction', 'Action', 'Comedy', 'Adventure']",2010.0,2011.0,40000000.0,/m/0crfcdl,28370864,jewish
26,/m/03jsm0f,crazy_fighter,Nick Randall,Rutger Hauer,43.0,1944.0,/m/05l3g_,M,1.85,/m/09byk,Wanted: Dead or Alive,"['Crime Fiction', 'Thriller', 'Chase Movie', 'Action Thrillers', 'Action/Adventure', 'Action']",1980.0,1987.0,7555000.0,/m/0999cx,3394852,dutch
270,/m/0k6d1f,charismatic_charmer,Nick Wells,Robert De Niro,58.0,1943.0,/m/0xnvg,M,1.77,/m/06cgy,The Score,"['Thriller', 'Heist', 'Action/Adventure', 'Crime Fiction', 'Suspense', 'Drama', 'Crime Thriller', 'Action']",2000.0,2001.0,,/m/01tvvm,316092,italian
49,/m/0jwrqb,emotional_damage,Nicole Oakley,Kirsten Dunst,19.0,1982.0,/m/01qhm_,F,1.7,/m/04fzk,Crazy/Beautiful,"['Romantic drama', 'Romance Film', 'Drama', 'Teen']",2000.0,2001.0,19937988.0,/m/063h6k,1882947,german
51,/m/0cccx3m,emotional_damage,Nina Sayers,Natalie Portman,29.0,1981.0,/m/04ydrsn,F,1.6,/m/09l3p,Black Swan,"['Thriller', 'Horror', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense']",2010.0,2010.0,329398046.0,/m/09k56b7,24480838,israeli
228,/m/04m5488,evil_character,Nizam,Ben Kingsley,67.0,1943.0,/m/0dryh9k,M,1.73,/m/016k6x,Prince of Persia: The Sands of Time,"['Action/Adventure', 'Swashbuckler films', 'Romance Film', 'Fantasy', 'Adventure']",2010.0,2010.0,335154643.0,/m/047gn4y,5866831,indian
123,/m/0jwcjw,mean_officer,Noah Cross,John Huston,68.0,1906.0,,M,1.88,/m/0c12h,Chinatown,"['Crime Fiction', 'Mystery', 'Thriller', 'Drama']",1970.0,1974.0,29200000.0,/m/0hv4t,68092,
305,/m/01z0rf5,loser,Norbit,Eddie Murphy,46.0,1961.0,/m/0x67,M,1.75,/m/0f7hc,Norbit,"['Romantic comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Slapstick']",2000.0,2007.0,159313561.0,/m/0kv2hv,7261333,african
381,/m/0k3ybb,shallow_and_popular,Norma Desmond,Gloria Swanson,51.0,1899.0,/m/065b6q,F,1.5,/m/0173lp,Sunset Boulevard,"['Drama', 'Film noir']",1950.0,1950.0,5000000.0,/m/0k4fz,76368,swedish
362,/m/0k1xyd,respected_leader,Norrington,Jack Davenport,33.0,1973.0,,M,1.854,/m/02gqcs,Pirates of the Caribbean: Dead Man's Chest,"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Fantasy', 'Adventure Comedy', 'Action']",2000.0,2006.0,,/m/03y0pn,999394,
356,/m/0k3qy3,skilled_badass,Obi-Wan Kenobi,Ewan McGregor,28.0,1971.0,/m/03lmx1,M,1.79,/m/0k269,Star Wars Episode I: The Phantom Menace,"['Science Fiction', 'Action', 'Fantasy', 'Adventure', 'Family Film']",1990.0,1999.0,1027044677.0,/m/0ddt_,50793,scottish
154,/m/0jsqxv,crazy_jealous_guy,Otto,Kevin Kline,41.0,1947.0,/m/01qhm_,M,1.88,/m/01gbn6,A Fish Called Wanda,"['Crime Fiction', 'Heist', 'Crime Comedy', 'Caper story', 'Screwball comedy', 'Comedy']",1980.0,1988.0,62493712.0,/m/01sxly,308898,german
17,/m/0gz3h92,jock,Pai Mei,Chia Hui Liu,49.0,1955.0,/m/02p1pl6,M,1.75,/m/06vz5f,Kill Bill Volume 2,"['Thriller', 'Crime Fiction', 'Action', 'Spaghetti Western', 'Drama']",2000.0,2004.0,152159461.0,/m/0gyv0b4,525270,
359,/m/0jtfcj,mean_officer,Patrick Bateman,Christian Bale,26.0,1974.0,/m/02w7gg,M,1.83,/m/01wy5m,American Psycho,"['Thriller', 'Crime Thriller', 'Horror', 'Psychological thriller', 'Period piece', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Crime Fiction', 'Black comedy', 'Slasher']",2000.0,2000.0,34266564.0,/m/0cqr0q,4846576,english
400,/m/03jsysn,old_wise_quirky,Patrick Floyd 'Pat' Garrett,William Petersen,37.0,1953.0,/m/0dqqwy,M,1.791,/m/038bht,Young Guns II,"['Action/Adventure', 'Western', 'Action', 'Comedy']",1990.0,1990.0,44143410.0,/m/031zk3,675213,danish
332,/m/059sm0m,loser,Paul Blart,Kevin James,44.0,1965.0,,M,1.73,/m/03xb2w,Paul Blart: Mall Cop,"['Crime Fiction', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Family Film', 'Action', 'Slapstick']",2000.0,2009.0,183293131.0,/m/03why2r,16368206,
43,/m/02vdf9d,dumb_and_clumsy,Paul Metzler,Chris Klein,20.0,1979.0,/m/07hwkr,M,1.85,/m/03ptnk,Election,"['Indie', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Black comedy']",1990.0,1999.0,14902041.0,/m/032_wv,689969,white
22,/m/02vdf9d,charismatic_charmer,Paul Metzler,Chris Klein,20.0,1979.0,/m/07hwkr,M,1.85,/m/03ptnk,Election,"['Indie', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Black comedy']",1990.0,1999.0,14902041.0,/m/032_wv,689969,white
343,/m/02vb_m3,charismatic_charmer,Peter Blood,Errol Flynn,26.0,1909.0,/m/033tf_,M,1.88,/m/0hnp7,Captain Blood,"['Swashbuckler films', 'Adventure', 'Black-and-white', 'Action/Adventure', 'Romance Film', 'Action']",1930.0,1935.0,,/m/0gncq,61481,irish
294,/m/0k4gwm,old_wise_quirky,Philip Marlowe,Humphrey Bogart,47.0,1899.0,/m/07mqps,M,1.74,/m/03n6r,The Big Sleep,"['Crime Fiction', 'Mystery', 'Thriller', 'Film noir']",1940.0,1946.0,,/m/05k7xj,1645598,dutch
207,/m/0jzmyb,dumb_and_clumsy,Pola Debevoise,Marilyn Monroe,27.0,1926.0,/m/04f581,F,1.66,/m/04wqr,How to Marry a Millionaire,"['Romantic comedy', 'Romance Film', 'Comedy']",1950.0,1953.0,7500000.0,/m/03p5xc,911882,norwegian
182,/m/0k78gf,mean_officer,Police Captain Hank Quinlan,Orson Welles,43.0,1915.0,,M,1.854,/m/05kh_,Touch of Evil,"['Thriller', 'Mystery', 'Crime Fiction', 'Psychological thriller', 'Film noir']",1950.0,1958.0,,/m/0h1kp,63504,
413,/m/0jxvm9,sidekick,Prince Edward,James Marsden,34.0,1973.0,,M,1.79,/m/042ly5,Enchanted,"['Parody', 'Romantic comedy', 'Costume drama', 'Animation', 'Musical', 'Fantasy', 'Comedy', 'Romance Film', 'Family Film']",2000.0,2007.0,340487652.0,/m/0d4htf,5138153,
227,/m/0k65z0,evil_character,Prince Humperdinck,Chris Sarandon,45.0,1942.0,/m/038723,M,1.85,/m/021b5,The Princess Bride,"['Adventure', ""Children's/Family"", 'Fairy tale', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Romance Film', 'Action', 'Family Film']",1980.0,1987.0,30857814.0,/m/07nn0,31153,greek
229,/m/04m9lhl,evil_character,Prince Nuada,Luke Goss,40.0,1968.0,/m/02w7gg,M,1.85,/m/06z09y,Hellboy 2: The Golden Army,"['Thriller', 'Science Fiction', 'Adventure', 'Supernatural', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Comedy', 'Action']",2000.0,2008.0,160388063.0,/m/0dcz8_,5292154,english
230,/m/0k36bq,evil_character,Prince Otwani,Trevor Thomas,,,,M,,/m/0ckrzh,Sheena,"['Adventure', 'Jungle Film', 'Action/Adventure', 'Drama', 'Fantasy', 'Action']",1980.0,1984.0,5773353.0,/m/079934,2398332,
233,/m/0gbxx9x,evil_character,Prince Yu,Junjie Qin,15.0,1991.0,,,,/m/0gbxx9z,Curse of the Golden Flower,"['Wuxia', 'World cinema', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Drama', 'Romantic drama', 'Romance Film', 'Chinese Movies']",2000.0,2006.0,78568977.0,/m/0df92l,5318353,
1,/m/02vchl3,old_wise_quirky,Professor Keenbean,Michael McShane,39.0,1955.0,,M,,/m/05tkfc,Richie Rich,"['Family Film', 'Adventure Comedy', 'Comedy']",1990.0,1994.0,38087756.0,/m/0557n3,1486573,
0,/m/0jy9q0,old_wise_quirky,Professor Philip Brainard,Robin Williams,46.0,1951.0,,M,1.702,/m/0dzf_,Flubber,"['Science Fiction', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Slapstick']",1990.0,1997.0,177977226.0,/m/04vcfx,1344253,
417,/m/02vc177,sidekick,Proteus,Joseph Fiennes,33.0,1970.0,/m/02w7gg,M,1.83,/m/0m31m,Sinbad: Legend of the Seven Seas,"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Mythological Fantasy']",2000.0,2003.0,80767884.0,/m/01pptc,281069,english
357,/m/0k3qyf,skilled_badass,Qui-Gon Jinn,Liam Neeson,47.0,1952.0,/m/03bkbh,M,1.93,/m/0h5g_,Star Wars Episode I: The Phantom Menace,"['Science Fiction', 'Action', 'Fantasy', 'Adventure', 'Family Film']",1990.0,1999.0,1027044677.0,/m/0ddt_,50793,irish
55,/m/0jwj18,sidekick,Randal Graves,Jeff Anderson,24.0,1970.0,,M,1.82,/m/09594c,Clerks.,"['Buddy film', 'Indie', 'Black-and-white', 'Cult', 'Drama', 'Comedy']",1990.0,1994.0,3151130.0,/m/01chyt,200694,
56,/m/09vvrb_,sidekick,Randal Graves,Jeff Anderson,36.0,1970.0,,M,1.82,/m/09594c,Clerks II,"['Buddy film', 'Comedy', 'Workplace Comedy']",2000.0,2006.0,26983776.0,/m/04pygz,1283050,
115,/m/0k2mmy,mean_officer,Ratchet,Greg Kinnear,42.0,1963.0,/m/07hwkr,M,1.765,/m/02t_st,Robots,"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']",2000.0,2005.0,260718330.0,/m/03mh94,893808,white
434,/m/04zk2_k,laidback_freebird,Red,Danny McBride,32.0,1976.0,/m/03bkbh,M,1.78,/m/02wycg2,Pineapple Express,"['Crime Fiction', 'Action/Adventure', 'Buddy film', 'Action Comedy', 'Cult', 'Thriller', 'Comedy', 'Stoner film', 'Action']",2000.0,2008.0,101624843.0,/m/02825nf,9264341,irish
393,/m/04p7pxj,crazy_fighter,Red Grant,Robert Shaw,36.0,1927.0,/m/02w7gg,M,1.8,/m/0164r9,From Russia with Love,"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",1960.0,1963.0,78900000.0,/m/025twgt,6446071,english
172,/m/0k4l6b,loser,Richard Vernon,Paul Gleason,46.0,1939.0,,M,1.842,/m/0281lp,The Breakfast Club,"['Ensemble Film', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']",1980.0,1985.0,51525171.0,/m/07cfg,29943,
34,/m/0jvhbm,crazy_fighter,Rick Deckard,Harrison Ford,40.0,1942.0,/m/01qhm_,M,1.85,/m/0c0k1,Blade Runner,"['Thriller', 'Cyberpunk', 'Science Fiction', 'Future noir', 'Existentialism', 'Cult', 'Drama', 'Film noir', 'Crime Thriller', 'Chinese Movies', 'Dystopia', 'Neo-noir']",1980.0,1982.0,33139618.0,/m/017n9,3746,german
289,/m/0jvhbm,old_wise_quirky,Rick Deckard,Harrison Ford,40.0,1942.0,/m/01qhm_,M,1.85,/m/0c0k1,Blade Runner,"['Thriller', 'Cyberpunk', 'Science Fiction', 'Future noir', 'Existentialism', 'Cult', 'Drama', 'Film noir', 'Crime Thriller', 'Chinese Movies', 'Dystopia', 'Neo-noir']",1980.0,1982.0,33139618.0,/m/017n9,3746,german
373,/m/0k14vc,tech_genius,Riley Poole,Justin Bartha,26.0,1978.0,/m/041rx,M,1.73,/m/062zhg,National Treasure,"['Thriller', 'Crime Fiction', 'Adventure', 'Caper story', 'Action/Adventure', 'Mystery', 'Drama', 'Archives and records', 'Action Thrillers', 'Action']",2000.0,2004.0,347512318.0,/m/033srr,699208,jewish
337,/m/02vb_jp,loser,Rob Gordon,John Cusack,34.0,1966.0,/m/033tf_,M,1.87,/m/01gkmx,High Fidelity,"['Romantic comedy', 'Drama', 'Comedy', 'Film adaptation', 'Music', 'Romance Film']",2000.0,2000.0,47126295.0,/m/025rxjq,160047,irish
67,/m/0k65k8,charismatic_charmer,Robert Angier,Hugh Jackman,38.0,1968.0,/m/0bbz66j,M,1.89,/m/03h_9lg,The Prestige,"['Thriller', 'Science Fiction', 'Psychological thriller', 'Mystery', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Steampunk']",2000.0,2006.0,109676311.0,/m/084302,2809621,australians
235,/m/0h5q82q,skilled_badass,RoboCop,Peter Weller,40.0,1947.0,,M,1.83,/m/04t969,RoboCop,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Superhero movie', 'Stop motion', 'Action/Adventure', 'Satire', 'Action']",1980.0,1987.0,53424681.0,/m/0299hs,445066,
200,/m/02tb6wq,dumb_and_clumsy,Rocky Horror - A Creation,Peter Hinwood,29.0,1946.0,,M,1.8,/m/056gh8,The Rocky Horror Picture Show,"['Parody', 'Sex comedy', 'Horror', 'Science Fiction', 'Cult', 'Musical', 'Comedy', 'Horror Comedy']",1970.0,1975.0,175000000.0,/m/06cgf,25491,
340,/m/0k5ns5,charismatic_charmer,Rodney Skinner,Tony Curran,34.0,1969.0,,M,1.829,/m/0btp05,The League of Extraordinary Gentlemen,"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action', 'Steampunk']",2000.0,2003.0,179265204.0,/m/0bl3nn,4138142,
274,/m/0k5ns5,charismatic_charmer,Rodney Skinner,Tony Curran,34.0,1969.0,,M,1.829,/m/0btp05,The League of Extraordinary Gentlemen,"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action', 'Steampunk']",2000.0,2003.0,179265204.0,/m/0bl3nn,4138142,
418,/m/0j_0s0,respected_leader,Roger Callaway,Steve Guttenberg,37.0,1958.0,/m/048z7l,M,,/m/035wq7,It Takes Two,"['Family Film', 'Comedy']",1990.0,1995.0,19474589.0,/m/0c2x61,4446490,american jews
484,/m/0k2p5c,shallow_and_popular,Romy White,Mira Sorvino,30.0,1967.0,/m/0xnvg,F,1.78,/m/01phtd,Romy and Michele's High School Reunion,"['Screwball comedy', 'Buddy film', 'Comedy']",1990.0,1997.0,29235353.0,/m/01cms4,201553,italian
210,/m/0k2p5c,dumb_and_clumsy,Romy White,Mira Sorvino,30.0,1967.0,/m/0xnvg,F,1.78,/m/01phtd,Romy and Michele's High School Reunion,"['Screwball comedy', 'Buddy film', 'Comedy']",1990.0,1997.0,29235353.0,/m/01cms4,201553,italian
428,/m/0k2p5c,laidback_freebird,Romy White,Mira Sorvino,30.0,1967.0,/m/0xnvg,F,1.78,/m/01phtd,Romy and Michele's High School Reunion,"['Screwball comedy', 'Buddy film', 'Comedy']",1990.0,1997.0,29235353.0,/m/01cms4,201553,italian
178,/m/02vcq3r,mean_officer,Rooster,Al Pacino,68.0,1940.0,/m/0xnvg,M,1.7,/m/0bj9k,Righteous Kill,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",2000.0,2008.0,76747202.0,/m/02r6fhw,11288620,italian
402,/m/0k34yw,old_wise_quirky,Roy O'Bannon,Owen Wilson,32.0,1968.0,/m/033tf_,M,1.8,/m/01q_ph,Shanghai Noon,"['Thriller', 'Buddy film', 'Comedy Western', 'Costume drama', 'Action Comedy', 'Action/Adventure', 'Western', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies', 'Hybrid Western', 'Adventure']",2000.0,2000.0,99274467.0,/m/01f6x7,213149,irish
111,/m/03jqz37,mean_officer,Royalton,Roger Allam,55.0,1953.0,/m/02w7gg,M,1.82,/m/046xyf,Speed Racer,"['Adventure', 'Chase Movie', 'Sports', 'Adventure Comedy', 'Family Film', 'Action']",2000.0,2008.0,93945766.0,/m/027gy0k,8737659,english
103,/m/0jw4vx,mean_officer,Sam 'Ace' Rothstein,Robert De Niro,52.0,1943.0,/m/0xnvg,M,1.77,/m/06cgy,Casino,"['Crime Fiction', 'Biography', 'Gangster Film', 'Period piece', 'Drama', 'Film adaptation']",1990.0,1995.0,116112375.0,/m/033hmj,695780,italian
160,/m/0jw4vx,crazy_jealous_guy,Sam 'Ace' Rothstein,Robert De Niro,52.0,1943.0,/m/0xnvg,M,1.77,/m/06cgy,Casino,"['Crime Fiction', 'Biography', 'Gangster Film', 'Period piece', 'Drama', 'Film adaptation']",1990.0,1995.0,116112375.0,/m/033hmj,695780,italian
374,/m/062y97x,tech_genius,Sam Flynn,Garrett Hedlund,26.0,1984.0,,M,1.89,/m/03fcgz,Tron: Legacy,"['Thriller', 'Science Fiction', 'Adventure', 'Computer Animation', 'Action', 'Sci-Fi Adventure']",2010.0,2010.0,400062763.0,/m/05zy2cy,22547607,
295,/m/04dmkpj,old_wise_quirky,Sam Spade,Humphrey Bogart,42.0,1899.0,/m/07mqps,M,1.74,/m/03n6r,The Maltese Falcon,"['Thriller', 'LGBT', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Crime Fiction', 'Film adaptation', 'Drama', 'Crime Thriller', 'Film noir']",1940.0,1941.0,,/m/0cbn7c,4593958,dutch
260,/m/0k6m_h,shallow_and_popular,Sarah Connor,Linda Hamilton,28.0,1956.0,,F,1.68,/m/0g_z9,The Terminator,"['Thriller', 'Science Fiction', 'Indie', 'Doomsday film', 'Stop motion', 'Action/Adventure', 'Time travel', 'Action']",1980.0,1984.0,78371200.0,/m/07ghq,30327,
432,/m/02vb3yc,laidback_freebird,Saul Silver,James Franco,30.0,1978.0,/m/048z7l,M,1.78,/m/05bnp0,Pineapple Express,"['Crime Fiction', 'Action/Adventure', 'Buddy film', 'Action Comedy', 'Cult', 'Thriller', 'Comedy', 'Stoner film', 'Action']",2000.0,2008.0,101624843.0,/m/02825nf,9264341,american jews
61,/m/0jsprx,jock,Scut Farkus,Zack Ward,13.0,1970.0,,M,,/m/0ckr4p,A Christmas Story,"['Christmas movie', 'Family Film', 'Comedy']",1980.0,1983.0,19294144.0,/m/03r6_w,932424,
194,/m/0jz8d6,mean_officer,Sergeant Thomas Highway,Clint Eastwood,56.0,1930.0,/m/09vc4s,M,1.88,/m/0bwh6,Heartbreak Ridge,"['Action/Adventure', 'Black comedy', 'Action', 'Drama', 'War film']",1980.0,1986.0,42724017.0,/m/05fc58,1596524,english
331,/m/0k020r,dumb_and_clumsy,Seymour Krelborn,Rick Moranis,33.0,1953.0,/m/041rx,M,1.5494,/m/02n4b9,Little Shop of Horrors,"['Parody', 'Science Fiction', 'Horror', 'Musical', 'Comedy', 'Black comedy', 'Romance Film']",1980.0,1986.0,38748395.0,/m/09cxm4,3447166,jewish
197,/m/022108v,mean_officer,Sgt. Hulka,Warren Oates,53.0,1928.0,,M,1.82,/m/049tcm,Stripes,"['Parody', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']",1980.0,1981.0,85297000.0,/m/02q2jw,560511,
379,/m/03lyytc,shallow_and_popular,Sharpay Evans,Ashley Tisdale,23.0,1985.0,/m/041rx,F,1.6,/m/06tp4h,High School Musical 3: Senior Year,"['Musical comedy', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']",2000.0,2008.0,252909177.0,/m/0286_hv,9391085,jewish
378,/m/02vc3dx,shallow_and_popular,Sharpay Evans,Ashley Tisdale,22.0,1985.0,/m/041rx,F,1.6,/m/06tp4h,High School Musical 2,"['Family Drama', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Family Film', 'Teen']",2000.0,2007.0,,/m/0bc5ny,4006786,jewish
377,/m/0jzdz2,shallow_and_popular,Sharpay Evans,Ashley Tisdale,21.0,1985.0,/m/041rx,F,1.6,/m/06tp4h,High School Musical,"['Romantic comedy', 'Family Drama', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Family Film', 'Teen']",2000.0,2006.0,,/m/09dv8h,3463364,jewish
425,/m/0k35n0,laidback_freebird,Shaun,Simon Pegg,34.0,1970.0,,M,1.78,/m/012x2b,Shaun of the Dead,"['Parody', 'Romantic comedy', 'Horror', 'Doomsday film', 'Cult', 'Comedy', 'Zombie Film', 'Black comedy', 'Horror Comedy']",2000.0,2004.0,30039392.0,/m/02t_h3,598397,
276,/m/0jx3b8,shallow_and_popular,Sheldon Mopes,Edward Norton,33.0,1969.0,,M,1.83,/m/01515w,Death to Smoochy,"['Parody', 'Black comedy', 'Satire', 'Comedy']",2000.0,2002.0,8382938.0,/m/04c13q,1157158,
42,/m/04dgw4t,dumb_and_clumsy,Shelley Darlingson,Anna Faris,32.0,1976.0,/m/07bch9,F,1.65,/m/01pk3z,The House Bunny,"['Romantic comedy', 'Romance Film', 'Comedy of manners', 'Comedy']",2000.0,2008.0,70442940.0,/m/0408m53,18640305,scottish
238,/m/0k78tv,skilled_badass,Sheriff Woody,Tom Hanks,39.0,1956.0,/m/02p4q5p,M,1.83,/m/0bxtg,Toy Story,"['Buddy film', 'Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Family-Oriented Adventure', ""Children's Fantasy""]",1990.0,1995.0,361958736.0,/m/0dyb1,53085,portuguese
257,/m/0k2_bc,shallow_and_popular,Sidney Prescott,Neve Campbell,23.0,1973.0,/m/092h2qt,F,1.7,/m/0l8v5,Scream,"['Crime Fiction', 'Mystery', 'Horror']",1990.0,1996.0,173046663.0,/m/0sy44,113549,
333,/m/040l_q8,loser,Sidney Young,Simon Pegg,38.0,1970.0,,M,1.78,/m/012x2b,How to Lose Friends & Alienate People,"['Romantic comedy', 'Romance Film', 'Comedy']",2000.0,2008.0,19151797.0,/m/03c_4fq,14280823,
151,/m/02vct43,crazy_jealous_guy,Sir Alfred De Carter,Rex Harrison,40.0,1908.0,,M,1.854,/m/0p9qb,Unfaithfully Yours,"['Romantic comedy', 'Screwball comedy', 'Black-and-white', 'Musical', 'Comedy', 'Black comedy', 'Romance Film', 'Film noir']",1940.0,1948.0,,/m/09shgs,3654363,
272,/m/0k63yr,charismatic_charmer,Sir Charles Lytton,David Niven,53.0,1910.0,/m/03lmx1,M,1.83,/m/0f2df,The Pink Panther,"['Crime Fiction', 'Parody', 'Comedy-drama', 'Comedy', 'Family Film', 'Slapstick']",1960.0,1963.0,10878107.0,/m/07rgg3,2609169,scottish
